Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
240,25,1,,2,Paradoxical,8,13,8,4,9,4,Fav,p  ,4 9-4  p,Warren Fentiman,J Candlish,5
241,25,2,2¼,8,Init Together,3,11,4,7,9,0,2Fav,,7 9-0,O J Orr,A W Carroll,
242,25,3,½,1,Cosmos Raj,2,16,1,7,9,9,,p  ,7 9-9  p,Mark Winn,D O'Meara,
243,25,4,1¾,4,Sense Of Worth,4,11,2,9,9,6,,,9 9-6,D Swift,Seb Spencer,
244,25,5,¾,6,Jez Bomb,5,5,1,4,9,3,,,4 9-3,S A Gray,S England,
245,25,6,3½,7,Educate,7,14,1,4,9,2,,,4 9-2,Paddy Bradley,P Morris,
246,25,7,nk,5,Super Over,6,80,1,7,9,5,,,7 9-5,S P Davis,Sean Davis,
247,25,8,7½,3,Destinado,1,25,1,7,9,7,,b  ,7 9-7  b,Callum Shepherd,James Owen,
248,26,1,,7,Prince Ali,1,11,1,7,9,2,,,7 9-2,R Havlin,T Faulkner,
249,26,2,¾,6,Golspie,7,4,1,5,9,2,,p  ,5 9-2  p,Paddy Bradley,P Morris,
250,26,3,nk,1,Lechuga Lad,5,13,2,4,9,9,,,4 9-9,Daniel Muscutt,J R Fanshawe,
251,26,4,nk,2,Finn Russell,2,9,2,5,9,8,,,5 9-8,Charles Bishop,Ian Williams,
252,26,5,1½,8,Cryptos Dream,8,14,1,6,8,3,,b  ,6 8-3  b,Jack Doughty,A W Carroll,3
253,26,6,3¼,5,English Spirit,6,10,3,7,9,5,JFav,p  ,7 9-5  p,J Mitchell,H Main,
254,26,7,1,4,Masqool,4,10,3,7,9,3,JFav,p  ,7 9-3  p,Joe Leavy,H J Evans,3
255,27,1,,2,First Greyed,10,66,1,7,9,9,,v  ,7 9-9  v,R Havlin,T Faulkner,
256,27,2,3½,8,Night Arc,2,13,2,6,9,7,2Fav,,6 9-7,William Carver,B R Johnson,
257,27,3,hd,9,Back From Dubai,5,20,1,8,9,6,,t  ,8 9-6  t,Lewis Edmunds,S R Bowring,
258,27,4,hd,5,Light Up Our Stars,1,15,2,9,9,8,,t   h  ,9 9-8  t   h,K T O'Neill,S Dixon,
259,27,5,1,7,Miss Dandylion,3,14,1,4,9,8,,b  ,4 9-8  b,Saffie Osborne,J A Osborne,
260,27,6,shd,6,Venetian,7,9,1,5,9,8,,,5 9-8,S P Davis,Sean Davis,
261,27,7,nk,3,Tonal (FR),9,6,5,5,9,8,Fav,,5 9-8,Billy Loughnane,Ian Williams,
262,27,8,½,1,Northbound,12,16,1,7,9,9,,,7 9-9,Callum Shepherd,P D Niven,
263,27,9,1¼,10,Kessaar Power,8,20,1,5,9,6,,,5 9-6,L Morris,P S McEntee,
264,27,10,1,4,Treasure Bay,6,33,1,4,9,8,,,4 9-8,Josephine Gordon,K Burke,
265,27,11,¾,11,Boujee Gold,11,8,1,6,9,5,,,6 9-5,Marco Ghiani,A W Carroll,
266,27,12,2¼,12,Vecchio,4,25,1,5,9,1,,,5 9-1,D Swift,S Dixon,
267,28,1,,7,Bungle Bay,3,5,1,6,9,3,,,6 9-3,Joe Leavy,H J Evans,3
268,28,2,nk,2,Romanovich,6,6,1,6,9,9,,p  ,6 9-9  p,Rossa Ryan,J G M O'Shea,
269,28,3,1,9,Candy Warhol (USA),10,10,1,6,9,2,,t   p  ,6 9-2  t   p,K T O'Neill,S Dixon,
270,28,4,½,4,River Wharfe,2,8,1,7,9,1,,p  ,7 9-1  p,Molly Gunn,A W Carroll,7
271,28,5,nk,10,Timebar,4,12,1,4,9,1,,t   p  ,4 9-1  t   p,Lewis Edmunds,S R Bowring,
272,28,6,½,5,Al Baahy,9,7,2,6,9,8,2Fav,,6 9-8,Billy Loughnane,K Frost,
273,28,7,¾,6,Mudlahhim,1,40,1,9,9,6,,,9 9-6,D Swift,S Dixon,
274,28,8,1¼,3,Piloto Pardo,5,18,1,4,9,9,,h1  ,4 9-9  h1,D C Costello,P T Midgley,
275,28,9,3,1,Conquest Of Power,8,10,3,5,9,9,Fav,p  ,5 9-9  p,Paddy Bradley,M D I Usher,
276,28,10,2¼,8,Porfin,7,14,1,7,9,3,,p  ,7 9-3  p,Grace McEntee,P S McEntee,
277,29,1,,3,Rubellite,11,9,2,5,9,8,,,5 9-8,Jason Hart,Mrs Stella Barclay,
278,29,2,½,1,Mamdoh,1,7,2,4,9,9,Fav,p  ,4 9-9  p,L Morris,J Parr,
279,29,3,1,5,Scylla,3,33,1,5,9,4,,b1  ,5 9-4  b1,Marco Ghiani,A W Carroll,
280,29,4,nk,4,Zooks (FR),10,9,2,5,9,7,,p  ,5 9-7  p,Billy Loughnane,Ian Williams,
281,29,5,¾,10,Crystal Guard,7,18,1,7,9,0,,p  ,7 9-0  p,R Havlin,I Jardine,
282,29,6,1,8,This Time Maybe,8,5,1,4,9,1,,,4 9-1,Tyler Heard,M D I Usher,
283,29,7,3¾,11,Fandabidozi,9,66,1,7,8,11,,t   p  ,7 8-11  t   p,Joe Leavy,G Hanmer,3
284,29,8,1½,9,Trackman,5,4,1,5,9,0,2Fav,p  ,5 9-0  p,Paddy Bradley,Simon Pearce,
285,29,9,20,2,Black Smoke,4,17,2,8,9,4,,t   b  ,8 9-4  t   b,Warren Fentiman,D M Loughnane,5
286,29,10,9,7,Tancredi,2,16,1,4,9,2,,b  ,4 9-2  b,Rossa Ryan,P S McEntee,
