Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
235,19,PU,,5,Indian Poet,,150,1,6,11,7,,,6 11-7,Lily Pinchin,Paul Robson,
236,19,PU,,7,Suloumar Dreamer,,300,1,7,11,2,,p1  ,7 11-2  p1,Edward Austin,Paul Robson,5
237,20,1,,10,Gibberwell,,16,1,9,9,13,,b  ,9 9-13  (oh 2)   b,Phillip Armson,J Coulson,3
238,20,2,1½,4,I See The Sea,,4,7,6,11,3,Fav,b  ,6 11-3  b,M G Nolan,P Hobbs & J White,
239,20,3,6½,5,Torosay,,13,2,7,10,9,2Fav,,7 10-9,Conner McCann,Miss Lucinda V Russell,7
240,20,4,2½,6,Archie Brown,,20,1,11,10,8,,p  ,11 10-8  p,Danny McMenamin,H Hogarth,
241,20,5,5½,9,Wotsmyname,,16,1,8,10,2,,,8 10-2  (oh 1),C O'Farrell,L Kerr,
242,20,6,9,3,Return Fire,,12,1,9,11,6,,t  ,9 11-6  t,Alan Doyle,Miss Lucinda V Russell,3
243,20,7,4¾,12,Muroor,,33,1,12,10,2,,p  ,12 10-2  (oh 7)   p,Sean Quinlan,Lizzie Quinlan,
244,20,8,4¾,11,Goodoldbill,,100,1,9,9,11,,p  ,9 9-11  (oh 4)   p,Charlie Maggs,Mrs J M Walton,5
245,20,PU,,1,Raceview Road,,11,1,7,12,0,,p  ,7 12-0  p,Jonathon Bewley,G Bewley,
246,20,PU,,2,Hermes Boy (FR),,100,1,8,11,7,,t   p  ,8 11-7  t   p,Peter Kavanagh,R A Ross,3
247,20,PU,,7,Croagh Patrick,,14,1,10,10,7,,t   b  ,10 10-7  t   b,Charlotte Jones,S England,
248,20,PU,,8,The Skiffle King,,33,1,9,10,2,,b1  ,9 10-2  b1,Jamie Hamilton,M Walford,
249,21,1,,5,Uokhun,,12,1,7,11,6,,t  ,7 11-6  t,William Maggs,T D Easterby,
250,21,2,1,1,Jem In Em,,20,1,7,11,8,,t   b  ,7 11-8  t   b,Conner McCann,Miss Lucinda V Russell,6
251,21,3,8,9,Kauto D'amour (FR),,16,1,10,10,4,,,10 10-4,Joshua Thompson,Mrs S J Smith,5
252,21,4,2,2,Kilmore Rock,,8,1,6,11,12,,,6 11-12,Conor Rabbitt,S Corbett,
253,21,5,1½,10,Star Vantage,,7,2,8,10,8,2Fav,t   h  ,8 10-8  t   h,Charlie Maggs,R Menzies,
254,21,6,1¼,6,The Big Breac,,3,1,8,11,5,Fav,,8 11-5,Peter Kavanagh,Mrs S J Smith,
255,21,7,1,13,Dequall,,12,1,9,9,11,,p  ,9 9-11  (oh 5)   p,Oscar Palmer,W Coltherd,5
256,21,8,7,14,Atlanticexpress,,25,1,6,10,2,,t   p  ,6 10-2  (oh 5)   t   p,Tristan Durrell,Lizzie Quinlan,
257,21,9,1¼,12,Reagrove Lord,,16,1,7,10,5,,t   v  ,7 10-5  t   v,Edward Austin,G Bewley,
258,21,10,4¼,8,Clovis Boy,,7,1,6,10,10,,t   v1  ,6 10-10  t   v1,Jack Power,Miss Lucinda V Russell,6
259,21,11,shd,4,Vengaboy,,22,1,6,11,8,,p1  ,6 11-8  p1,William Shanahan,J Candlish,
260,21,12,3½,11,Tartan Cookie,,80,1,9,10,6,,b  ,9 10-6  b,Alan Doyle,Ewan Whillans,
261,21,13,6½,3,Zwicky,,8,1,8,11,9,,p  ,8 11-9  p,Joe Williamson,P A Kirby,
262,21,14,38,15,Ideal De Romay (FR),,100,1,7,9,11,,p  ,7 9-11  (oh 12)   p,Benjamin Macey,L Kerr,5
263,21,PU,,7,Arctic Ambition,,125,1,10,11,4,,p1  ,10 11-4  p1,Tom Midgley,Paul Robson,
264,22,1,,8,Violeta,8,7,1,5,9,9,,,5 9-9,A Mullen,B Haslam,
265,22,2,hd,2,Eva Rosie,5,9,4,5,9,9,Fav,p  ,5 9-9  p,Jason Hart,Mrs Stella Barclay,
266,22,3,2,6,Rampant,7,7,2,5,9,4,,p  ,5 9-4  p,Warren Fentiman,P Morris,5
267,22,4,nk,3,Keen Interest,6,11,2,4,9,9,,,4 9-9,Callum Rodriguez,Alice Haynes,
268,22,5,2,1,Dee's Dream,1,5,2,5,9,6,2Fav,,5 9-6,O McSweeney,Fionn McSharry,3
269,22,6,17,4,Matt Cool,3,150,1,6,9,9,,,6 9-9,Cam Hardie,F Watson,
270,22,7,shd,5,Pilgrim Of Culture,2,66,1,4,9,9,,p1  ,4 9-9  p1,Billy Garritty,L Bailey,
271,23,1,,1,Ana Emaraaty,8,1,1,5,9,9,Fav,,5 9-9,P Mulrennan,J S Goldie,
272,23,2,2½,4,Mr Coco Bean (USA),4,50,1,11,9,9,,p  ,11 9-9  p,J P Sullivan,Helen Cuthbert,
273,23,3,1,8,Yakhabar,3,5,1,6,9,9,,,6 9-9,Billy Garritty,L Bailey,
274,23,4,2½,7,Spartan Times,5,7,4,4,9,9,2Fav,p  ,4 9-9  p,George Wood,J Candlish,
275,23,5,2¼,3,Hot Team,2,18,1,9,9,2,,b  ,9 9-2  b,Rhys Elliott,P Morris,7
276,23,6,6,5,Our Noble Lord,1,25,1,6,9,9,,h  ,6 9-9  h,Darragh Keenan,Miss Lucinda V Russell,
277,24,1,,7,The Vital Spark,2,6,1,3,9,6,,,3 9-6,T Eaves,K A Ryan,
278,24,2,shd,4,Frankies Dream,5,6,5,3,10,1,Fav,h  ,3 10-1  (ex6)   h,Billy Loughnane,J Candlish,
279,24,3,2½,5,Startling,7,14,1,3,9,3,,,3 9-3,C Horgan,D O'Meara,5
280,24,4,nk,6,She Went Whoosh,8,18,1,3,9,3,,,3 9-3,Joe Leavy,R Hannon,3
281,24,5,shd,9,Auntie Jo,9,20,1,3,9,4,,,3 9-4,Ben Robinson,D O'Meara,
282,24,6,½,1,Cemlyn,3,5,1,3,9,9,2Fav,,3 9-9,Callum Rodriguez,E Bethell,
283,24,7,1½,2,Youvegotoshowmeluv,4,14,1,3,9,9,,t  ,3 9-9  t,Billy Garritty,M & D Easterby,
284,24,8,hd,3,Fallen Soldier,6,11,2,3,9,9,,p  ,3 9-9  p,Jason Hart,J & S Quinn,
285,24,9,hd,8,Luna A Inbhir Nis,1,100,1,3,9,1,,,3 9-1,Amie Waugh,K Scott,3
286,25,1,,2,Camino Del Ray,2,13,2,3,8,12,,,3 8-12,Ryan Sexton,Miss J A Camacho,
287,25,2,½,3,Moby Quick,1,85,40,3,8,12,Fav,,3 8-12,Darragh Keenan,George Scott,
288,25,3,2¾,1,Oberon Hill,7,9,4,4,10,2,2Fav,,4 10-2,J Garritty,Jedd O'Keeffe,
289,25,4,nk,4,Papa Oscar,3,3,1,3,8,12,,h  ,3 8-12  h,Billy Loughnane,Harry Charlton,
290,25,5,½,6,Ardilly Breeze,4,28,1,3,8,7,,,3 8-7,Joanna Mason,G Tutty,
291,25,6,5½,7,Storm Kitty,6,10,1,3,8,2,,,3 8-2,Alex Jary,N Tinkler,5
292,26,1,,1,Mr Baloo,9,7,2,4,9,8,2Fav,,4 9-8,Joe Leavy,R Hannon,3
293,26,2,shd,4,Brazilian Rose,5,11,1,4,9,4,,,4 9-4,Kaiya Fraser,R Menzies,3
294,26,3,1¾,10,Outrun The Storm,8,33,1,7,8,13,,,7 8-13,O McSweeney,R A Fahey,3
295,26,4,½,3,So Quiet,7,11,4,4,9,8,Fav,t  ,4 9-8  t,T E Whelan,Harry Charlton,
296,26,5,1,8,Starliner,2,16,1,4,9,2,,,4 9-2,Jason Hart,Miss L A Perratt,
297,26,6,1,7,Swiss Ace,4,4,1,7,9,4,,,7 9-4,Billy Loughnane,Mrs R Carr,
298,26,7,nk,5,Abruzzo Mia,6,28,1,8,9,5,,,8 9-5,P Mulrennan,M Dods,
299,26,8,1,2,Vibrato,10,9,1,4,9,11,,,4 9-11,George Wood,J Candlish,
300,26,9,8½,9,Mereside Madness,3,8,1,4,9,2,,b  ,4 9-2  b,Callum Rodriguez,D & N Barron,
301,26,10,hd,6,Kit Gabriel,1,22,1,6,9,4,,p  ,6 9-4  p,D Swift,Seb Spencer,
302,27,1,,3,Monks Dream,6,9,4,4,9,8,Fav,,4 9-8,Sean Kirrane,T D Easterby,
303,27,2,1¾,5,Dark Kestrel,4,15,2,5,9,5,,t  ,5 9-5  t,Cam Hardie,A Brittain,
304,27,3,nk,7,King's Crown,5,12,1,5,8,3,,t   p  ,5 8-3  t   p,Rhys Elliott,M Dods,7
305,27,4,½,1,Alligator Alley,1,11,2,8,9,10,,,8 9-10,Billy Loughnane,Mrs R Carr,
306,27,5,½,2,Zarzyni,7,10,1,8,9,10,,p  ,8 9-10  p,Callum Rodriguez,D & N Barron,
307,27,6,1¾,8,Herakles,8,25,1,5,8,10,,,5 8-10,Mark Winn,P T Midgley,
308,27,7,1,6,Our Absent Friends,2,15,2,7,9,3,,,7 9-3,Jason Hart,T Davidson,
309,27,8,3,4,Castan,3,11,4,5,9,7,2Fav,p  ,5 9-7  p,P Mulrennan,B Smart,
310,28,1,,2,Pals Battalion,4,6,4,4,9,6,Fav,v  ,4 9-6  v,D Nolan,D O'Meara,
311,28,2,½,1,William Dewhirst,2,15,8,5,9,7,2Fav,,5 9-7,P Mulrennan,B Haslam,
312,28,3,hd,3,Rebel Empire (FR),5,4,1,4,9,2,,t  ,4 9-2  t,Joe Leavy,R Hannon,3
313,28,4,2¾,4,Mondammej,1,6,1,8,9,5,,,8 9-5,Cam Hardie,A Brittain,
314,29,1,,3,Just Typical,9,3,1,4,9,8,JFav,,4 9-8,Billy Loughnane,Ian Williams,
315,29,2,¾,1,Concert Boy,7,9,2,5,9,9,,b  ,5 9-9  b,Darragh Keenan,K Scott,
316,29,3,hd,4,Mr Jetman,3,10,1,5,9,8,,,5 9-8,D Swift,Seb Spencer,
317,29,4,1,5,Evoluir,2,22,1,4,9,4,,,4 9-4,Aiden Brookes,Micky Hammond,3
318,29,4,dh,8,Made All,5,9,1,4,9,6,,p  ,4 9-6  p,Cam Hardie,A Brittain,
319,29,6,½,6,Odd Socks Havana,8,3,1,7,9,3,JFav,t   p  ,7 9-3  t   p,Kaiya Fraser,R Menzies,3
320,29,7,nk,7,Yorkshire Glory,6,8,1,4,9,6,,,4 9-6,P Mulrennan,B Haslam,
321,29,8,1½,9,Pop Favorite,4,10,1,7,8,10,,b  ,7 8-10  b,Mikkel Mortensen,S Dixon,5
322,29,9,½,2,Pinjarra,1,22,1,4,9,8,,p1  ,4 9-8  p1,Jason Hart,J & S Quinn,
323,30,1,,5,Kurasso Blue (FR),,9,2,4,11,7,2Fav,,4 11-7,J C Gainford,G Elliott,
324,30,2,hd,4,Its Bilbo (FR),,5,6,4,11,7,Fav,,4 11-7,M P O'Connor,H De Bromhead,
325,30,3,6,10,Dark Oak,,8,1,4,10,4,,,4 10-4,C M Quirke,J G Murphy,3
326,30,4,8½,3,Castleheath,,8,1,4,11,7,,,4 11-7,E Walsh,Ciaran Murphy,
327,30,5,2¼,2,Butter Fingers,,8,1,4,11,0,,,4 11-0,T P Harney,R O'Sullivan,7
328,30,6,17,1,Action Plan,,12,1,4,11,4,,,4 11-4,J Coen,Gerard O'Leary,3
329,30,7,1¼,12,Radar Ahead,,20,1,4,10,7,,h  ,4 10-7  h,B W Harvey,T G McCourt,
330,30,8,3¼,9,Yosemite Gold,,33,1,4,11,0,,h1  ,4 11-0  h1,P T Enright,E Doyle,
331,30,9,14,6,Jollybops,,250,1,4,11,0,,,4 11-0,D King,D Hogan,
332,30,10,21,7,Jurality,,250,1,4,10,7,,,4 10-7,B P Kennedy,P W Flynn,7
333,30,11,26,8,Meteor Storm,,250,1,4,11,0,,,4 11-0,P Byrnes,E M O'Sullivan,
334,30,PU,,11,Phoenix Princess,,400,1,4,10,7,,,4 10-7,S D Torrens,Brendan Walsh,
335,31,1,,5,Familiar Dreams,,11,1,6,10,9,,,6 10-9,J C Gainford,G Elliott,
336,31,2,2¼,7,Grainne A Chroi,,28,1,6,10,9,,,6 10-9,P Byrnes,Miss M Harding,
337,31,3,4¼,3,Barnahash Primrose,,9,2,7,10,9,2Fav,,7 10-9,J S McGarvey,Jonathan Sweeney,
338,31,4,5½,10,Mozzies Sister,,6,5,6,10,9,Fav,t  ,6 10-9  t,K C Sexton,D Queally,
339,31,5,1¾,4,Dream On Baby,,15,2,5,10,9,,t  ,5 10-9  t,D Meyler,E Mullins,
340,31,6,1½,2,The Great Nudie,,12,1,5,10,12,,,5 10-12,C P McNamara,Colin Bowe,
341,31,7,20,9,Kelya (FR),,66,1,5,10,9,,,5 10-9,R A Doyle,E Mullins,
342,31,8,2¾,8,Joshua's Daylami (FR),,50,1,6,10,9,,,6 10-9,Cian Cullinan,P G Fahey,
343,31,9,4½,6,Fancy Girl,,16,1,7,10,9,,,7 10-9,K Callaghan,W P Mullins,
344,31,10,3½,12,Slotty Dotty,,33,1,7,10,9,,t1   h  ,7 10-9  t1   h,P T Enright,Bernard Martin Crowley,
345,31,F,,1,Tareze,,11,2,6,10,12,,,6 10-12,M P O'Connor,H De Bromhead,
346,32,1,,6,Aleish Lass,,20,1,6,10,12,,,6 10-12,Mr L Burke-Ott,M Winters,7
347,32,2,hd,3,A Mere Bagatelle,,10,1,8,11,0,,b  ,8 11-0  b,P Hanlon,J J Hanlon,7
348,32,3,7,2,Master Of The Sums,,9,2,6,11,9,J2Fav,,6 11-9,P T Enright,E M O'Sullivan,
349,32,4,3,5,St Anthonys Corner,,14,1,5,11,1,,h  ,5 11-1  h,G B Noonan,Norman Lee,5
350,32,5,2,17,Captain Kate,,4,1,6,9,10,Fav,p1  ,6 9-10  p1,H E Sexton,E Sheehy,7
351,32,6,3¼,13,Fortuna Lora,,14,1,5,10,12,,b  ,5 10-12  b,D King,D Hogan,
352,32,7,8½,7,Nazine,,16,1,8,11,1,,b  ,8 11-1  b,C M Quirke,M J McDonagh,3
353,32,8,3¾,12,A Year Older,,16,1,7,10,12,,,7 10-12,D Meyler,K Thornton,
354,32,9,2,9,Free Parking,,40,1,8,10,8,,t  ,8 10-8  t,D A Kidd,J C McConnell,7
355,32,10,17,18,Nicoles Getaway,,80,1,7,9,7,,,7 9-7,D J Power,S Aherne,7
356,32,11,2¼,10,Garcon Doux,,6,1,9,11,0,,b  ,9 11-0  b,J C Gainford,P Fenton,
357,32,PU,,1,Stellium,,50,1,7,11,7,,,7 11-7,T P Harney,Michael Flannery,7
358,32,F,,4,Kilheffernan,,50,1,7,11,1,,,7 11-1,Niall Moore,M A Gunn,5
359,32,U,,8,Dream Once More,,15,2,6,11,2,,t  ,6 11-2  t,P Byrnes,T O'Brien,
360,32,F,,11,Lummi Island,,9,2,7,10,7,J2Fav,p1  ,7 10-7  p1,B P Kennedy,D Deacon,7
361,32,PU,,14,Sonny Fella,,22,1,7,10,11,,,7 10-11,J S McGarvey,W M Roper,
362,32,B,,15,Noble Expression,,40,1,10,10,6,,p  ,10 10-6  p,J Coen,G A Kingston,3
363,32,U,,16,Realtin Lonrach,,28,1,9,10,5,,,9 10-5,P J O'Hanlon,M F O'Dowd,
364,33,1,,1,Custom Taylor,,4,9,6,11,12,Fav,v1  ,6 11-12  v1,K C Sexton,D Queally,
365,33,2,4,7,Nytol,,18,1,7,11,5,,,7 11-5,P T Enright,T O'Brien,
366,33,3,12,8,Rachel's Secret,,11,2,6,11,0,,t   h  ,6 11-0  t   h,P K Donovan,D Queally,5
367,33,4,47,6,Mayo Shirocco,,16,1,5,11,5,,,5 11-5,R A Doyle,Colin Bowe,
368,33,5,20,3,Masterboy Davis (FR),,4,1,6,11,12,2Fav,b  ,6 11-12  b,J C Gainford,G Elliott,
369,33,6,½,2,Ennell Shadow,,33,1,5,11,12,,,5 11-12,E Walsh,Ciaran Murphy,
370,33,7,62,4,Maximouse,,80,1,8,11,7,,,8 11-7,Niall Moore,M A Gunn,5
371,33,PU,,5,Way Down We Go,,150,1,7,11,9,,,7 11-9,C M Quirke,Charles P Keegan,3
372,34,1,,2,Coming Up Easy,,15,2,7,11,8,,t  ,7 11-8  t,M P O'Connor,H De Bromhead,
373,34,2,11,7,Carlas Big Jim,,7,1,7,10,2,,,7 10-2,D King,L J Archdeacon,
374,34,3,11,4,St Faz (FR),,15,8,5,11,8,Fav,,5 11-8,P T Enright,E J O'Grady,
375,34,4,8,1,My Gaffer,,11,4,7,11,5,2Fav,,7 11-5,Mr D Doyle,J P Ryan,7
376,34,5,20,6,Midweek Voices,,10,3,6,11,1,,,6 11-1,C M Quirke,E Doyle,3
377,34,6,3¾,3,Jimmy Chou Pecos Aa (FR),,22,1,9,11,1,,t  ,9 11-1  t,Caragh Monaghan,Ian Patrick Donoghue,7
378,35,1,,2,Flash De Touzaine (FR),,7,2,10,11,4,2Fav,t   p  ,10 11-4  t   p,D Meyler,Liz Doyle,
379,35,2,6½,6,Pakens Rock,,12,1,12,10,12,,,12 10-12,P T Enright,Darren Collins,
380,35,3,¾,1,Big Debates (FR),,4,1,12,11,8,,,12 11-8,J Smith,R Tyner,5
381,35,4,13,4,Fairyhill Run,,14,1,10,10,13,,p1  ,10 10-13  p1,D King,J P Ryan,
382,35,5,1¼,5,Krabat,,2,1,10,10,9,Fav,t  ,10 10-9  t,C M Quirke,M J McDonagh,3
383,35,6,shd,3,Lake Chad,,9,1,10,10,9,,,10 10-9,Niall Moore,P Fenton,5
384,35,PU,,8,Decimation,,5,1,10,10,0,,t   p  ,10 10-0  t   p,C P McNamara,E McNamara,
385,36,1,,5,Maciver,,5,1,8,11,8,J2Fav,b  ,8 11-8  b,C M Quirke,A M O'Grady,3
386,36,2,nk,9,Made In The Woods,,8,1,8,10,10,,,8 10-10,G B Noonan,Norman Lee,5
387,36,3,6,11,Wyoming Baby,,8,1,7,10,13,,t   h  ,7 10-13  t   h,P T Enright,R Tyner,
388,36,4,3¾,1,Another Ocana,,20,1,8,11,7,,t  ,8 11-7  t,Mr C J Shine,L J Archdeacon,7
389,36,5,7,16,Important Message,,16,1,13,10,0,,p1  ,13 10-0  p1,J Coen,G A Kingston,3
390,36,6,4¾,3,Ik's Man (FR),,14,1,9,11,13,,t  ,9 11-13  t,P Byrnes,T O'Brien,
391,36,7,7½,8,Walk In Time,,11,1,8,11,4,,t  ,8 11-4  t,R A Doyle,D H Kelly,
392,36,8,1¾,14,Tangental,,10,1,9,10,9,,,9 10-9,D Meyler,K Thornton,
393,36,9,1,2,Nibbles,,22,1,8,11,7,,,8 11-7,Mr Turlough O'connor,T O'Connor,7
394,36,10,8,6,Glentruan,,33,1,10,11,5,,t  ,10 11-5  t,J C Gainford,Michael Flannery,
395,36,11,10,10,College Causeway,,33,1,7,11,0,,,7 11-0,B W Harvey,J C McConnell,
396,36,PU,,4,Oneforgonzo,,5,1,7,11,12,J2Fav,,7 11-12,M P O'Connor,S Aherne,
397,36,PU,,7,Spellacy's Cross,,10,3,6,10,13,Fav,,6 10-13,K Callaghan,J Barcoe,5
398,36,PU,,12,Cresthill,,33,1,7,10,11,,t1  ,7 10-11  t1,C P McNamara,Michael Flannery,
399,36,PU,,13,Eddies Pride,,40,1,11,10,5,,,11 10-5,S O'Callaghan,Norman Lee,5
400,37,1,,6,Fruit De Mer,,11,8,5,11,7,Fav,,5 11-7,Mr R W Barron,H De Bromhead,5
401,37,2,½,2,L' Evangeliste (FR),,4,1,5,11,9,J2Fav,,5 11-9,Mr E P O'Brien,E McNamara,5
402,37,3,4½,11,Emily Love,,20,1,6,11,0,,,6 11-0,Mr J M Halford,G Elliott,7
403,37,4,6,7,Pour One More,,9,1,6,11,5,,,6 11-5,Mr M J Kenneally,Colin Motherway,7
404,37,5,5½,4,Sticktotheplan (FR),,10,1,5,11,7,,,5 11-7,Mr A P Ryan,C W J Farrell,7
405,37,6,10,10,Watchful Protector,,4,1,5,11,7,J2Fav,,5 11-7,Mr J L Gleeson,E Mullins,3
406,37,7,1¾,5,Amberjack,,150,1,6,11,5,,,6 11-5,Mr E M Nugent,D Hassett,7
407,37,8,13,1,Genepi George,,6,1,6,11,7,,,6 11-7,Mr K P Healy,M M Lynch,7
408,37,9,30,12,Duel Concept,,66,1,5,10,12,,,5 10-12,Mr D Doyle,Miss McLoughlin,7
409,37,10,9½,9,Super Fly,,100,1,6,11,3,,h  ,6 11-3  h,P Hanlon,A McCann,7
410,37,11,2¾,8,First Sub,,125,1,5,11,3,,,5 11-3,T P Harney,William O'Doherty,7
411,37,12,70,3,Moonshine Ranger,,50,1,5,11,7,,t  ,5 11-7  t,Mr E Finegan,Ciaran Murphy,7
